,en_a_01,en_a_11,en_a_12,a_01_det,a_11_det,a_12_det,multiple_det,a01_vel,a11_vel,a12_vel
266635,3.639152571392563,3.62631261414027,2.072534814467167,,1.0,7.0,True,[-0.37506624  0.13975088 -2.57912679],[ 1.37709729 -1.23476738  1.84148108],[-1.32457101  1.44811922  1.72062848]
266639,6.593406588034164,1.0001221669516922,1.744471245014144,7.0,1.0,,True,[-1.34305104  1.31130569  1.81350249],[ 1.2360795  -1.41037551  1.81522682],[ 1.67512716 -1.48143833  1.34587871]
266653,5.650131185681676,1.381546873647849,2.3063219406704754,2.0,6.0,,True,[ 1.33050327  1.26801683 -1.85310398],[-1.1543961  -1.36894421  1.89880526],[-1.18903582 -0.92517885  2.13127612]
266665,4.580127332477287,4.584897305728108,0.17297536179460504,7.0,1.0,,True,[-1.32033106  1.16791008  1.92478881],[ 1.18878659 -1.3845896   1.86595769],[ 2.54343102 -0.53519761 -0.23795413]
266709,5.640180845381579,1.930389564503364,1.7674295901150576,2.0,6.0,,True,[ 1.27623882  1.26187971 -1.89498656],[-1.2460391  -1.40020864  1.81628806],[-0.97763974 -0.79086861  2.28710458]
266781,4.585950176964851,2.7327400303423954,2.0193097926927535,1.0,,6.0,True,[ 1.26490895 -1.18778209  1.94968692],[-0.4971806   2.55119157  0.2373458 ],[-1.32783938 -1.1778545   1.91353112]
266889,3.7908453937634117,2.181782537806892,3.365372068429697,3.0,0.0,,True,[ 1.33908402 -1.36223701 -1.77855681],[1.22447553 1.24999423 1.93656244],[-2.40712809  0.43932494  0.90820038]
266925,3.649866822569774,1.6152489572007935,4.072884220229433,,1.0,7.0,True,[ 0.43738742 -0.51284688 -2.52146393],[ 1.45485    -1.30627459  1.72891821],[-1.33024383  1.30811172  1.82521097]
266965,4.574225908508531,0.1981734799456159,4.565600611545854,1.0,,7.0,True,[ 1.16841279 -1.3559953   1.89952318],[ 0.18224702  0.44611528 -2.56512518],[-1.2074854   1.26433166  1.93792272]
267031,5.632725404102471,2.0318514545168735,1.6734231413806557,4.0,,0.0,True,[-1.31230269 -1.17425666 -1.92641713],[0.99141702 0.76389604 2.29033952],[1.31518906 1.31262694 1.83286341]
267033,3.6434893787525353,2.1206827465384612,3.573827874709004,,1.0,7.0,True,[ 0.29137978 -0.44188292 -2.5557655 ],[ 1.43572768 -1.18444883  1.82971773],[-1.40017527  1.35857309  1.7337498 ]
267040,3.640730311403554,3.5686885561044326,2.1285811324920134,,7.0,1.0,True,[ 0.34738139 -0.28864416 -2.57062458],[-1.38869989  1.32099616  1.77160429],[ 1.3438021  -1.33295591  1.79708777]
267306,3.6502824552405677,3.9136277519608655,1.7740897927985677,,1.0,7.0,True,[-0.57978216  0.35976386 -2.51923056],[ 1.38558308 -1.32808717  1.7687408 ],[-1.22629922  1.45650094  1.78518773]
267526,4.573432501493047,4.649231437115761,0.11533606139119357,1.0,7.0,,True,[ 1.351847   -1.17869574  1.89612395],[-1.36587218  1.41729859  1.71398888],[-2.44049012  0.69064214  0.61572835]
267557,6.575672229439861,,,0.0,6.0,,True,[1.39306427 1.34561762 1.74950998],[-1.35256643 -1.24540578  1.85246552],[nan nan nan]
267597,4.562610756069618,3.3264373869430606,1.4489518569873217,0.0,,1.0,True,[1.32726045 1.27635441 1.84970244],[-2.47974356 -0.73876405  0.34234416],[ 1.40200072 -1.14555378  1.87994695]
267633,3.7711651024116275,2.1173729442270135,3.44946195336136,4.0,7.0,,True,[-1.33533594 -1.22168983 -1.88054564],[-1.21367682  1.45616497  1.79406582],[2.34709681 0.13652543 1.13340079]
267674,3.758674532837996,0.38167317284534363,5.1976522943166605,4.0,6.0,,True,[-1.2702427  -1.18885917 -1.94555837],[-1.39609384 -1.39892557  1.70470796],[1.45850859 1.39006891 1.65908442]
267742,5.6523939859953956,1.5979733427674414,2.087632671237164,2.0,,6.0,True,[ 1.42066401  1.18109683 -1.84358999],[-1.00493516 -0.83596131  2.25906485],[-1.45843934 -1.21207445  1.79330149]
268074,3.66311290686043,4.2716400764077935,1.4032470167317772,,1.0,7.0,True,[-0.66304854  0.60657054 -2.45041605],[ 1.4329061  -1.28556288  1.76244382],[-1.42876494  1.26294056  1.78205272]
268109,3.773867157282026,2.3183178960805257,3.2458149466374486,5.0,6.0,,True,[-1.1878658   1.38463461 -1.86651061],[-1.28715127 -1.27105463  1.88142545],[ 2.36866447 -0.41881427  1.01297742]
268144,4.57640483681571,4.650738254941935,0.11085690824235606,6.0,0.0,,True,[-1.19799328 -1.31650404  1.90885547],[1.33651398 1.37845293 1.76796434],[1.42180109 2.14716998 0.42455003]
268189,4.691219822858275,4.221195194399077,0.4255849827426479,,7.0,1.0,True,[ 0.70955511 -0.75802292  2.39458406],[-1.28783714  1.39091493  1.794138  ],[ 1.29407185 -1.43005058  1.7585316 ]
268521,4.516549301523734,0.5447646572234104,4.276686041252855,,3.0,0.0,True,[-1.86157183 -0.78814137  1.65090384],[ 1.45400286 -1.17915039 -1.81867535],[1.39412529 1.23078468 1.83130656]
268543,4.5771889208422705,0.4853975697238935,4.275413509433836,7.0,7.0,,True,[-1.21632826  1.29463835  1.91221263],[-1.23683095  1.40146947  1.82160164],[ 1.67526768 -1.81176859  0.85033686]
268564,3.793792298328812,0.13424069243824646,5.409967009232942,4.0,,0.0,True,[-1.36412861 -1.35717142 -1.76333176],[-1.15570429 -1.93454896  1.31680216],[1.32438877 1.44124891 1.72652715]
268614,6.585939454293291,1.4132546060588258,1.338805939647884,6.0,,0.0,True,[-1.41489152 -1.27213141  1.78657876],[1.68997475 1.63836803 1.12775685],[1.40181902 1.13820765 1.88453887]
268640,3.8020710333214507,0.27251938888649246,5.263409577792057,4.0,6.0,,True,[-1.41131736 -1.36372068 -1.72062466],[-1.42538449 -1.3375259   1.72956744],[1.52384015 1.46339523 1.53247695]
268653,3.789944960031608,5.463035767327551,0.08501927264084141,2.0,6.0,,True,[ 1.25308965  1.43597489 -1.78321127],[-1.26760956 -1.39179236  1.80781084],[1.23394681 0.92649169 2.10501507]
268669,4.553835405437681,1.6253216578513274,3.1588429367109923,7.0,6.0,,True,[-1.24592516  1.40587983  1.81198024],[-1.37546162 -1.30611929  1.79283512],[ 2.48257792 -0.75111183  0.29109769]
268734,6.586402366367797,1.4103658800758985,1.341231753556305,7.0,1.0,,True,[-1.40034433  1.28580803  1.78824872],[ 1.24540514 -1.33120199  1.86787775],[ 1.82608139 -1.48428725  1.12890129]
268869,3.7782504635368426,3.739407675321411,1.8203418611417472,5.0,,0.0,True,[-1.1768416   1.42396477 -1.84376467],[ 0.26953785 -2.34277233  1.11842173],[1.30913972 1.30631745 1.84168074]
269018,3.7954553854793303,5.482593685700884,0.05995092881978614,2.0,6.0,,True,[ 1.3630832   1.36929718 -1.75474483],[-1.23312881 -1.38216815  1.838778  ],[0.09818181 1.47013651 2.15433493]
269038,4.57519746626384,0.49175500489271906,4.271047528843441,1.0,1.0,,True,[ 1.34298395 -1.17663845  1.90368487],[ 1.41569292 -1.1860699   1.84422118],[-1.87035038  1.62026855  0.82983086]
269110,4.58093719714386,0.1509849614336705,4.6060778414224695,1.0,,7.0,True,[ 1.33312403 -1.14748352  1.92825358],[-0.47004404 -1.62137201 -1.99055556],[-1.24437886  1.43789888  1.78775503]
269245,3.75532644464116,1.8208481990931749,3.761825356265666,3.0,0.0,,True,[ 1.22732882 -1.20511669 -1.96302261],[1.46424553 1.26510344 1.75145605],[-2.24498029  0.32391128  1.29121841]
269290,4.538585933570172,0.2145669523416708,4.584847114088158,0.0,,6.0,True,[1.26839403 1.46760243 1.74625877],[-0.07524991 -0.19928486 -2.60129256],[-1.24569985 -1.41706808  1.80339956]
269368,3.7553147509328735,0.17473386100572724,5.4079513880614005,4.0,,0.0,True,[-1.19713784 -1.23501565 -1.96308363],[-1.91694011 -1.20460269  1.29860424],[1.34215993 1.24568029 1.8598353 ]
269375,3.634846491721373,2.645959397480676,3.0571941107979517,,7.0,1.0,True,[-0.13559306  0.14657309 -2.60235102],[-1.39760045  1.2239613   1.83322985],[ 1.44805804 -1.29849142  1.74044475]
269422,4.536876038588548,1.6204290541526478,3.1806949072588044,6.0,7.0,,True,[-1.28649821 -1.46059313  1.73887609],[-1.3439696   1.43554298  1.71611831],[2.49575473 0.71976511 0.25543394]
269667,4.568343935822726,4.591781910823232,0.17787415335404244,0.0,6.0,,True,[1.40613132 1.14972167 1.87430915],[-1.37419347 -1.16982723  1.88552289],[-2.04768292 -1.43945242 -0.73964274]
269689,5.709387480526826,1.2518586063215995,2.376753913151575,,7.0,7.0,True,[ 1.37877059 -1.52785038 -1.60523048],[-1.16619194  1.38544302  1.87953292],[-1.29059063  1.36252793  1.81383392]
269696,5.628945787642715,1.9575505114570473,1.7515037009002379,5.0,1.0,,True,[-1.24934971  1.21590878 -1.94236741],[ 1.25924977 -1.33295176  1.85731785],[ 0.90845134 -0.7705851   2.32228654]
269907,3.7674604362678594,2.0842534904317147,3.4862860733004264,2.0,7.0,,True,[ 1.28982192  1.24064486 -1.89980518],[-1.32599475  1.33656397  1.80760468],[-0.31556287 -2.32314062  1.14696892]
270096,4.592048098036831,4.638632504563291,0.10731939739987784,1.0,7.0,,True,[ 1.18575971 -1.22579442  1.97572821],[-1.22461223  1.44525768  1.79545402],[-2.17803658  1.07279108  0.95779744]
270312,3.784665766848491,5.477413793008738,0.075920440142772,3.0,7.0,,True,[ 1.42498519 -1.2261827  -1.81052291],[-1.40946211  1.1938283   1.84398768],[ 1.21206387 -0.8816076   2.13676607]
270421,3.646577518440578,1.6560849769875126,4.03533750457191,,1.0,7.0,True,[ 0.50351431 -0.33361794 -2.53914797],[ 1.38694394 -1.41643327  1.6977053 ],[-1.36715203  1.22453818  1.85566742]
270512,3.75449670423763,2.103282337895971,3.4802209578663996,2.0,7.0,,True,[ 1.17588268  1.24856778 -1.96735315],[-1.33866457  1.30553014  1.82089764],[-0.18065977 -2.31175567  1.19801827]
270536,3.685798315377982,0.9103427742962943,4.741858910325724,,7.0,1.0,True,[-0.84371195  0.82120098 -2.32935165],[-1.44855524  1.32967583  1.71631871],[ 1.37854281 -1.30660857  1.79010999]
270553,4.585354645146453,4.617853602880172,0.134791751973375,7.0,1.0,,True,[-1.14809081  1.30484712  1.94714188],[ 1.1496088  -1.39824847  1.88026616],[ 1.97421664 -1.70717682 -0.01076843]
270565,3.6665896655487433,4.277369611740956,1.3940407227103018,,7.0,1.0,True,[ 0.6509788  -0.68892558 -2.4318117 ],[-1.43077799  1.32471425  1.73496585],[ 1.45049345 -1.20316394  1.80570354]
270639,3.7832495009910216,1.94768340120873,3.6070670978002486,3.0,0.0,,True,[ 1.25243972 -1.39244117 -1.81785652],[1.40620108 1.24188706 1.81450133],[-2.31596925  0.51347597  1.0884525 ]
270719,4.582285623839862,4.664368473045562,0.09134590311457647,6.0,,0.0,True,[-1.30398645 -1.17101735  1.93402112],[1.51789674 1.36604291 1.62542803],[1.37604228 1.21480287 1.85549499]
270753,5.6644214276271585,2.2602690455191397,1.4133095268537024,2.0,,6.0,True,[ 1.45257536  1.2194136  -1.79308541],[-1.33562723 -0.85092602  2.07463848],[-1.21895654 -1.36513679  1.86081877]
270851,4.553895788677988,0.16820703934548387,4.615897171976529,1.0,,7.0,True,[ 1.26153892 -1.3915479   1.81224005],[ 0.12996948 -0.03743031 -2.60649322],[-1.27784818  1.38931583  1.80249981]
270878,6.606520418706459,1.786946730268498,0.9445328510250439,0.0,,6.0,True,[1.39702234 1.18244349 1.86071383],[-1.64444232 -1.42265001  1.44359842],[-1.43285624 -1.17042364  1.84095939]
270900,3.6489439312553698,1.6659752785542703,4.02308079019036,,7.0,1.0,True,[-0.49947963  0.42403089 -2.52642394],[-1.29366726  1.45508918  1.7381716 ],[ 1.30817483 -1.34019648  1.81787018]
270977,4.697528962092903,4.285210505723397,0.355260532183701,,6.0,0.0,True,[0.71371171 0.66465693 2.42093923],[-1.29275008 -1.20320896  1.92176623],[1.32720599 1.23359538 1.8785278 ]
271044,3.753561977854913,0.23017963707187147,5.354258385073217,5.0,,1.0,True,[-1.23042364  1.18678364 -1.97223281],[-1.50643171  1.5593574   1.45298589],[ 1.34255651 -1.31699113  1.80974484]
271049,3.777768001101625,3.5831253715081273,1.9771066273902482,5.0,,6.0,True,[-1.33183551  1.27656277 -1.84626695],[ 2.34114774 -0.31272139  1.11055508],[-1.31070187 -1.34360218  1.81353075]
271129,4.521676984583146,0.5247374870912065,4.291585528325648,,5.0,0.0,True,[-0.73501602 -1.86345894  1.67313246],[-1.18685771  1.40710596 -1.85027608],[1.1694747  1.42073397 1.85093055]
271184,4.561654513059091,4.572216615274051,0.20412887166685856,1.0,7.0,,True,[ 1.33312031 -1.27619284  1.84559532],[-1.29350421  1.2437016   1.89529765],[-1.75059765  1.65012927 -1.01221602]
271225,3.7786409395261504,2.037394602264103,3.5219644582097476,3.0,0.0,,True,[ 1.36530872 -1.24740807 -1.84173972],[1.26689198 1.2427231  1.91382445],[-2.37775801  0.34687281  1.01884547]
271285,4.585665751119488,4.598223386844302,0.15411086203620972,1.0,7.0,,True,[ 1.27310821 -1.18099725  1.94847145],[-1.17549121  1.40122621  1.86195744],[-2.52814411  0.64762726  0.03415132]
271362,3.6588222078562533,1.6136422236345005,4.0655355685092465,,7.0,1.0,True,[-0.59847188  0.57984402 -2.47340096],[-1.40820142  1.21660728  1.8300097 ],[ 1.45492333 -1.31654631  1.72104732]
271383,3.792318422465442,5.500660321808159,0.045021255726400256,5.0,1.0,,True,[-1.46553913  1.2361428  -1.77094496],[ 1.23002512 -1.26214802  1.92512871],[0.97700191 1.65914181 1.76204873]
271446,3.76906572201459,0.10771936909004678,5.461214908895364,5.0,,1.0,True,[-1.33420541  1.20597884 -1.89145736],[-0.8404756   2.26617239  0.98496877],[ 1.22643543 -1.32014088  1.88816954]
271509,4.582020808150786,0.09061960032498298,4.665359591524231,7.0,5.0,,True,[-1.27253471  1.2069371   1.93288857],[-1.43995487  1.34369325 -1.71263493],[ 1.4618038  -1.38337877  1.66177401]
271574,3.6788773071776606,1.1589270323347733,4.500195660487567,,6.0,0.0,True,[-0.90582566 -0.62662027 -2.36620517],[-1.24475038 -1.44576009  1.78114409],[1.45068138 1.30024384 1.73694833]
271582,6.60473927396906,1.2879182391140138,1.4453424869169265,6.0,0.0,,True,[-1.15051359 -1.43176968  1.8543069 ],[1.2121673  1.2508053  1.94376865],[1.31517746 1.8799395  1.24428121]
271606,3.6771759150929553,4.510009235470738,1.1508148494363066,,7.0,1.0,True,[ 0.60728573 -0.89519207 -2.37527581],[-1.27011162  1.45745035  1.75349792],[ 1.42881812 -1.28503859  1.76614117]
271695,4.572324084644197,4.598727320541094,0.16694859481470914,0.0,6.0,,True,[1.20054129 1.33921783 1.89137416],[-1.39956806 -1.22556642  1.83065458],[-0.66625993 -2.5049433  -0.30570697]
271746,3.76013183111191,5.323039739653414,0.25482842923467697,2.0,6.0,,True,[ 1.24558918  1.22674839 -1.93796181],[-1.46365302 -1.24720534  1.76473757],[1.90483121 0.98794791 1.48582536]
271821,3.764884744855728,2.4364118637563665,3.136703391387906,3.0,0.0,,True,[ 1.17812991 -1.32806217 -1.91320694],[1.24325058 1.23222212 1.93598983],[-2.38643498  0.36898717  0.99039211]
271852,4.58163521774108,4.644975768796718,0.11138901346220198,1.0,7.0,,True,[ 1.19848341 -1.28298556  1.93123939],[-1.25279345  1.4198347   1.79629563],[-1.99070577  1.62278971  0.46448261]
271894,4.580328352574256,3.8412140624005806,0.9164575850251646,0.0,,4.0,True,[1.29901918 1.19017881 1.92564887],[-0.7797323  -0.60408197  2.41644419],[-1.30774066 -1.42402432 -1.75330234]
271911,3.894557288359784,0.07057099002930318,5.372871721610913,,2.0,1.0,True,[-1.8852377   1.30223175 -1.2498685 ],[ 1.13431259  1.36244866 -1.9155074 ],[ 1.47506265 -1.26484581  1.74254276]
271991,4.572299195689401,3.1345234952206713,1.631177309089928,6.0,,1.0,True,[-1.26304923 -1.28059123  1.8912675 ],[0.5079126  2.52275476 0.43569856],[ 1.41055929 -1.35310518  1.72960368]
272214,4.5605168000567895,4.504434241898335,0.2730489580448756,0.0,6.0,,True,[1.38056955 1.23204016 1.84070768],[-1.21842407 -1.20372458  1.9694136 ],[-1.87432787 -1.19996338 -1.36348191]
272234,3.6354936925456633,2.5336952983528427,3.1688110091014945,,1.0,7.0,True,[ 0.21792665 -0.10267343 -2.59885862],[ 1.35102354 -1.30571963  1.81161023],[-1.44149267  1.27753373  1.76127978]
272452,4.5818564084454465,4.613034850550903,0.14310874100365112,0.0,6.0,,True,[1.14033443 1.33356544 1.93218545],[-1.47307189 -1.27282966  1.73840843],[ 0.01883753 -2.53204629  0.63284021]
272690,3.763718231379713,0.10757818150984634,5.466703587110441,4.0,,0.0,True,[-1.19020599 -1.30838662 -1.91927959],[-2.25807672 -0.8738909   0.97442507],[1.30433569 1.20822054 1.91076203]
272790,4.538991230631106,0.5010710762466344,4.29793769312226,,2.0,7.0,True,[ 0.6759861  -1.81648281  1.74800829],[ 1.35801165  1.38763593 -1.74423934],[-1.1583692   1.39292732  1.87883854]
272812,3.7844139129616994,0.1288474273085999,5.424738659729702,5.0,,1.0,True,[-1.39578726  1.25744241 -1.81182684],[-1.57779752  1.62658766  1.29493921],[ 1.4089779  -1.30094647  1.7704292 ]
272837,3.636220036848588,3.168865265304671,2.532914697846742,,7.0,1.0,True,[ 0.26257177 -0.09717455 -2.59493992],[-1.36239663  1.37806684  1.74840133],[ 1.20925736 -1.42495703  1.821893  ]
273009,6.592926170315464,1.1093558417618272,1.635717987922709,6.0,0.0,,True,[-1.21519691 -1.43278807  1.81177118],[1.35197335 1.25187026 1.84853696],[1.32627736 1.84555938 1.28335456]
273115,3.6370891627089987,3.4631092652140354,2.237801572076966,,7.0,1.0,True,[ 0.15594231 -0.27995862 -2.59025195],[-1.20210238  1.43868746  1.81582716],[ 1.2966157  -1.43282407  1.75439532]
273164,3.7800210112886443,2.1274085641991984,3.430570424512158,4.0,7.0,,True,[-1.16791857 -1.44304042 -1.83458457],[-1.3954483   1.14283198  1.88646736],[2.32485515 0.61479211 1.01448469]
273232,3.6367718342230098,2.5463542475208865,3.1548739182561043,,6.0,0.0,True,[-0.30466858 -0.03166278 -2.59196345],[-1.20519179 -1.43753898  1.81468853],[1.40985163 1.32547612 1.75143696]
273277,4.5828876283437365,0.8366597200299758,3.918452651626288,6.0,2.0,,True,[-1.12761153 -1.33797986  1.9365955 ],[ 1.40847508  1.24528257 -1.81040583],[0.56864384 0.87155772 2.39356039]
273423,4.531521411739708,0.28689342166126214,4.51958516659903,1.0,,7.0,True,[ 1.35671706 -1.42395848  1.71573923],[-0.4143594   0.36606892 -2.55076456],[-1.25411038  1.33360723  1.86032227]
273494,4.579049080598738,4.655475801691754,0.10347511770950923,0.0,6.0,,True,[1.34914866 1.14228994 1.92017488],[-1.42139079 -1.34813839  1.72460752],[-2.2667502  -0.94873203  0.87968804]
273590,4.59105917524804,2.7101506362218073,2.036790188530154,0.0,,7.0,True,[1.26252922 1.15381064 1.97150729],[-0.43235266 -2.55348041  0.32389658],[-1.39677848  1.21320114  1.84099236]
273607,4.5414035335794525,4.616483406736191,0.18011305968435654,1.0,7.0,,True,[ 1.41458797 -1.31110884  1.75841817],[-1.30255532  1.45724811  1.72970448],[-2.31427383  0.87942257 -0.82634894]
273985,6.614245807542254,1.3981632307143284,1.3255909617434183,0.0,6.0,,True,[1.14961443 1.38712582 1.88848316],[-1.18678415 -1.22353249  1.97651502],[-1.34911836 -1.84191959  1.26463903]
274127,4.5294135610909425,4.528852026848609,0.27973441206044924,6.0,,7.0,True,[-1.35495549 -1.43653401  1.70662405],[1.96395087 1.40878161 0.98505399],[-1.39687855  1.22860637  1.8306711 ]
274168,3.635815953888468,2.531573233354451,3.170610812757082,,0.0,6.0,True,[ 0.22940041  0.12018211 -2.59711989],[1.31679554 1.3259772  1.82206859],[-1.42228989 -1.31353761  1.75037437]
274206,3.6439341803065974,1.9629611771229891,3.731104642570414,,1.0,7.0,True,[ 0.35566584 -0.40730562 -2.55337109],[ 1.31633309 -1.37051087  1.78915264],[-1.30626572  1.3965956   1.77631377]
274351,3.7837169107302038,0.16546270682444944,5.388820382445347,2.0,,6.0,True,[ 1.4319286   1.21073241 -1.8154359 ],[-0.13236528  2.4577607   0.86832699],[-1.17667489 -1.44518825  1.82728409]
274414,4.577483852825937,3.0592141855916566,1.7013019615824074,6.0,,1.0,True,[-1.22458375 -1.2849541   1.91347527],[0.45069789 2.53839678 0.40683313],[ 1.40431642 -1.29616872  1.77762258]
274426,4.633922246685678,4.524804199789552,0.17927355352477115,,6.0,1.0,True,[0.84344515 1.2093391  2.15364789],[-1.34856556 -1.30049677  1.81718989],[ 1.21620398 -1.43677477  1.80793422]
274448,3.7852742510090285,5.494197119787755,0.05852862920321744,4.0,0.0,,True,[-1.26236677 -1.397116   -1.80737296],[1.30004414 1.23484853 1.89661128],[-1.66749023  0.13069912  2.00362024]
274534,3.650460097999207,1.7232401409434328,3.9642997610573607,,0.0,6.0,True,[ 0.59818177  0.33550572 -2.51827609],[1.25376286 1.46058412 1.76263233],[-1.40063403 -1.28492923  1.78865345]
274550,4.578049512726049,0.9049124432108381,3.8550380440631127,6.0,2.0,,True,[-1.30657986 -1.197618    1.91589671],[ 1.3070047   1.39613679 -1.77613085],[0.7906055  0.62868056 2.40661665]
274636,4.552036516832517,3.9693993357430988,0.8165641474243848,0.0,,4.0,True,[1.30679273 1.35982189 1.80423867],[-0.84067863 -0.91966589  2.29337613],[-1.23190107 -1.18295597 -1.97360962]
274652,6.563818329947351,1.4519770397572112,1.3222046302954387,1.0,,7.0,True,[ 1.39236528 -1.4002829   1.70664194],[-1.56323851  1.80892588  1.04698258],[-1.46413011  1.22430898  1.7803063 ]
