,en_a_01,en_a_11,en_a_12,a_01_det,a_11_det,a_12_det,multiple_det,a01_vel,a11_vel,a12_vel
93666,3.8265808749634975,5.419085319643789,0.23233380539271398,5.0,1.0,,True,[-1.45720872  1.18480087 -1.81242645],[ 1.41466926 -1.38380595  1.70173206],[-0.91835829  1.87482812  1.56644105]
93694,4.7260304262456705,2.8816605395337462,1.870309034220584,0.0,,1.0,True,[1.22378618 1.18202424 1.97920845],[-2.54504535 -0.50692396  0.27905606],[ 1.21373011 -1.24973452  1.94348214]
93701,4.676871903996354,3.280873891580459,1.5202542044231873,7.0,,6.0,True,[-1.44412911  1.23208626  1.79124386],[ 2.52926761 -0.62576039  0.15273927],[-1.18267693 -1.24175627  1.96759159]
93744,5.746305240906059,1.3226167554831962,2.4090780036107455,,0.0,0.0,True,[-1.44011544 -1.45839662 -1.61593528],[1.3621373  1.15414868 1.90384422],[1.21487915 1.39722331 1.83954768]
93779,3.9688001403248214,5.3873746148887545,0.12182524478642431,,7.0,5.0,True,[ 1.55765788 -1.74576877 -1.15675985],[-1.20089137  1.39467799  1.85063049],[-1.44774818  1.29832835 -1.74082414]
93887,3.815002842151691,0.16433110195333236,5.498666055894977,4.0,,0.0,True,[-1.41517444 -1.15068618 -1.86689652],[-0.99322724 -1.9793562   1.38121276],[1.35047285 1.3006441  1.81566737]
93971,3.814713098594634,5.515406127897842,0.1478807735075236,3.0,7.0,,True,[ 1.30898525 -1.26817009 -1.86826182],[-1.34455275  1.30385548  1.81775652],[ 1.44078056 -1.40334879  1.66338918]
94091,3.8131296512391715,2.6149222496630125,3.0499480990978163,4.0,7.0,,True,[-1.16527943 -1.39135878 -1.87572508],[-1.1773618   1.30756999  1.92773959],[2.39310787 0.34499586 0.98291026]
94362,4.70258020221713,4.601194086460431,0.17422571132243903,1.0,7.0,,True,[ 1.31445295 -1.23005606  1.88978187],[-1.40497809  1.17170386  1.8615173 ],[-1.43009969  2.07348942 -0.68378103]
94381,4.692308586066219,4.625631160674787,0.16006025325899476,0.0,6.0,,True,[1.41065074 1.18233164 1.85047463],[-1.33026621 -1.42759185  1.73334166],[-2.55093729 -0.4573971  -0.30920356]
94553,4.711713602169258,0.2824776871657849,4.483808710664957,,4.0,1.0,True,[-0.95162241  1.48397647  1.92466325],[-1.40724115 -1.18729981 -1.84988959],[ 1.32872071 -1.22321443  1.88423664]
94571,4.655850586448455,0.3890665253804643,4.43308288817108,0.0,,6.0,True,[1.36800278 1.41972515 1.71027743],[-0.6612774  -0.57278561 -2.45900973],[-1.20604966 -1.28527138  1.92499914]
94662,3.981180857435002,5.336130922185653,0.16068822037934538,,0.0,2.0,True,[-1.69473223 -1.65172058 -1.10081869],[1.33135198 1.26037191 1.85770411],[ 1.16964326  1.35427561 -1.89999269]
94664,5.721776206936971,1.3519968254393873,2.404226967623643,4.0,,0.0,True,[-1.40186268 -1.38803563 -1.70887042],[1.05643127 1.28695634 2.00992447],[1.37042286 1.1762226  1.88428808]
94794,3.7280476174586052,4.7319912366703285,1.017961145871066,,1.0,7.0,True,[-0.90695101  0.88561142 -2.28149781],[ 1.3511925 -1.4420005  1.7049966],[-1.17758485  1.41420802  1.85078621]
94803,4.664826187542711,3.790621550305351,1.022552262151939,0.0,,4.0,True,[1.45365024 1.28621689 1.74489171],[-0.99229745 -0.71387081  2.30604298],[-1.19427703 -1.37273316 -1.87120444]
94864,3.8105101658748644,3.3901837137816893,2.2773061203434466,2.0,,1.0,True,[ 1.21955009  1.32663381 -1.88807847],[-2.33656588 -0.32224306  1.1174611 ],[ 1.27333958 -1.3228841   1.85490807]
95011,3.6620715099692562,2.632073198157043,3.1838552918737015,,7.0,1.0,True,[-0.16715015 -0.09845926 -2.60278055],[-1.30105048  1.44889006  1.73783924],[ 1.3622144  -1.21177497  1.86763844]
95112,3.813409713224726,5.564899108837893,0.09969117793738125,5.0,1.0,,True,[-1.25924134  1.30882305 -1.87440483],[ 1.35785248 -1.14616455  1.91171218],[-2.07330266  0.17388564  1.57584259]
95121,3.6745942708186914,4.087793666889168,1.7156120622921405,,0.0,6.0,True,[-0.25252177 -0.53844242 -2.54134069],[1.15243635 1.39965414 1.87748735],[-1.40933377 -1.37249208  1.71526786]
95136,4.658348821498961,0.2333911967890641,4.586259981711976,6.0,,0.0,True,[-1.35354258 -1.42193645  1.71991838],[ 0.25355667  0.1385688  -2.593956  ],[1.30693995 1.40180895 1.77170529]
95169,4.675858695711352,0.28801020328927246,4.514131100999376,7.0,,1.0,True,[-1.38937388  1.2988926   1.7873495 ],[ 0.2654002  -0.6060352  -2.52475426],[ 1.34700584 -1.16887686  1.90562382]
95266,3.828541389665925,5.485480327636827,0.1639782826972489,4.0,0.0,,True,[-1.26803146 -1.39735279 -1.80321973],[1.38574982 1.34862773 1.75299762],[-1.79607783 -0.94713678  1.63985864]
95400,3.8004649070182914,2.081507441959955,3.5960276510217533,4.0,1.0,,True,[-1.20877071 -1.26676258 -1.93553247],[ 1.46072002 -1.27460531  1.74750632],[0.13132197 2.2720084  1.27782329]
95420,3.8252594902233548,0.14016201015093865,5.512578499625707,2.0,,6.0,True,[ 1.23465031  1.40723388 -1.81863449],[2.26839942 0.47675556 1.19965336],[-1.3901901  -1.24826856  1.82244261]
95734,4.684518092373463,1.6942947350932747,3.099187172533263,7.0,0.0,,True,[-1.36080452  1.28285003  1.82060617],[1.24875258 1.24207228 1.92612913],[ 0.7497234  -2.49556106  0.1489624 ]
95783,4.680844106769603,0.21001817385348903,4.587137719376908,1.0,,7.0,True,[ 1.24660636 -1.41230941  1.80650345],[-0.07026883  0.22630164 -2.59922101],[-1.24423929  1.37823959  1.83423669]
95901,4.669961608719077,3.346224769057604,1.4618136222233198,0.0,,1.0,True,[1.39192884 1.32686996 1.76466717],[-2.4792044  -0.80331271  0.14259813],[ 1.26310254 -1.15619526  1.96974224]
95915,4.693737941952866,1.8608429504064292,2.9234191076407043,1.0,6.0,,True,[ 1.3551208  -1.23741631  1.85594949],[-1.23368026 -1.17258158  1.97868276],[-0.73282062  2.50345951  0.08811597]
95945,4.66895386172748,4.58146256974415,0.22758356852837114,1.0,7.0,,True,[ 1.42424161 -1.29740537  1.76078821],[-1.31430457  1.36301998  1.79635186],[-1.98781166  1.06705801 -1.31228504]
96038,3.804217098527423,2.129978952570645,3.5438039489019326,2.0,1.0,,True,[ 1.35987469  1.13354078 -1.91779199],[ 1.17906035 -1.43628434  1.83275857],[-2.32304338 -0.0609434   1.18821521]
96051,3.8037809506077407,3.5302739378160086,2.1439451115762513,4.0,,1.0,True,[-1.13831169 -1.3529635  -1.91985319],[0.18075492 2.35075733 1.11953903],[ 1.28427329 -1.21437912  1.92042325]
96101,4.664491862031942,3.7602628822233717,1.0532452557446872,6.0,,2.0,True,[-1.37962193 -1.36696378  1.74360355],[0.78916919 0.90047852 2.31914864],[ 1.41221093  1.17525482 -1.85378974]
96110,4.696428936743152,0.17846076323918952,4.603110300017659,0.0,,6.0,True,[1.31116948 1.2688722  1.86625238],[ 0.14499988 -0.17651193 -2.59998434],[-1.35294391 -1.24691436  1.85117459]
96285,4.6594667563069585,1.1771747058498634,3.641358537843178,7.0,3.0,,True,[-1.38197497  1.38898263  1.72423097],[ 1.30555689 -1.38794097 -1.78360339],[ 0.82097057 -0.78205595  2.35085002]
96298,4.719617629311258,0.11381103245411545,4.644571338234628,0.0,,6.0,True,[1.17829719 1.26589359 1.95479645],[ 1.47190389  0.15358639 -2.14988608],[-1.41818708 -1.30012176  1.76366913]
96306,3.8267325812211697,5.600419349106673,0.05084806967215805,3.0,7.0,,True,[ 1.34263146 -1.31420458 -1.81171385],[-1.17432113  1.31644054  1.92355249],[ 0.00411073 -1.75646971  1.93051736]
96374,4.686679095854056,4.352906625799504,0.43841427834644087,1.0,,5.0,True,[ 1.27287894 -1.35905033  1.82889623],[-1.05407677  1.16824965  2.08235802],[-1.29801661  1.25098331 -1.88740394]
96420,3.677021901105056,1.762587740508449,4.038390358386495,,7.0,1.0,True,[-0.3856356   0.51501603 -2.52945521],[-1.31195746  1.38457473  1.78152194],[ 1.23472161 -1.40615229  1.81942251]
96482,4.66502856523721,1.46351979111021,3.3494516436525803,0.0,7.0,,True,[1.42641054 1.31532667 1.74567143],[-1.38984023  1.40105782  1.70806357],[-0.76468273 -2.47841644  0.29122542]
96594,3.752918743034945,0.6966255535219625,5.028455703443092,,6.0,0.0,True,[-0.99052467 -1.07569933 -2.16190468],[-1.37318856 -1.29356474  1.80364726],[1.3668296  1.41077623 1.71860038]
96716,4.842843609881977,4.308542839800513,0.3266135503175107,,1.0,7.0,True,[-0.7714716   0.6070524   2.41835046],[ 1.34546753 -1.1267871   1.93188197],[-1.20671978  1.19677438  1.98082267]
96788,5.698365677013625,2.071071331459941,1.7085629915264353,5.0,,1.0,True,[-1.29989263  1.37468691 -1.79794745],[ 0.82785121 -1.14267127  2.19569231],[ 1.46247272 -1.25245294  1.7619975 ]
96909,4.719410795506095,1.920847491018654,2.837741713475251,6.0,1.0,,True,[-1.2601046  -1.1857854   1.95400854],[ 1.40350222 -1.23631797  1.82038441],[0.4703295  2.54635957 0.32702154]
97123,3.6654647466319017,2.4877419533847887,3.32479329998331,,0.0,6.0,True,[ 0.29766792  0.18847737 -2.586111  ],[1.22928393 1.3524868  1.86326072],[-1.37588716 -1.36781048  1.74588918]
97196,4.6248481670292865,0.6184865682266302,4.234665264744083,,4.0,7.0,True,[ 1.93065758 -0.74557474  1.5902137 ],[-1.46974439 -1.20091807 -1.79157674],[-1.45595266  1.2381205   1.77745871]
97200,5.700340606820595,1.5051975969821674,2.2724617961972386,4.0,0.0,,True,[-1.2981458  -1.38611662 -1.79041844],[1.43636371 1.17745435 1.83372859],[0.88701607 1.23706018 2.12013787]
97250,4.6849572949027625,3.826539213209702,0.9665034918875355,0.0,,4.0,True,[1.2170672  1.41778055 1.82229135],[-0.66417701 -0.93793301  2.34334175],[-1.35801853 -1.25521237 -1.84182724]
97590,3.6616138179040116,2.7705854170594866,3.045800765036502,,1.0,7.0,True,[ 0.13467968 -0.08819809 -2.60503023],[ 1.16063677 -1.42906352  1.85008101],[-1.25462694  1.45967488  1.76277069]
97722,3.8429757708242476,0.12540933494607318,5.50961489422968,5.0,3.0,,True,[-1.33260748  1.42267639 -1.73558324],[ 1.22770246 -1.33786365 -1.87482466],[ 0.9277254  -0.98632788  2.23127383]
97729,4.7196906161491565,1.8837126153501567,2.8745967685006866,6.0,7.0,,True,[-1.15643797 -1.28547074  1.95507447],[-1.29595134  1.38944739  1.78942619],[2.53088103 0.52237708 0.36587348]
97744,3.814880950483312,3.4800915274167568,2.183027522099931,2.0,,1.0,True,[ 1.26060134  1.31739773 -1.86747087],[-2.31921006 -0.24704747  1.17146585],[ 1.26179818 -1.42959523  1.78219607]
97844,3.8084605982345225,5.3869760747951085,0.28256332697036957,3.0,7.0,,True,[ 1.13384114 -1.38746111 -1.89775023],[-1.45720289  1.22679995  1.78427062],[ 2.19995855 -0.26283928  1.37956438]
97903,4.679640722770014,4.574548794178303,0.22381048305168338,7.0,1.0,,True,[-1.44329876  1.21746065  1.80188187],[ 1.29655967 -1.35600311  1.81446648],[ 2.24765474 -0.71000562 -1.12073199]
97948,3.797805508334617,5.538957466459016,0.14123702520636705,4.0,0.0,,True,[-1.15242581 -1.29955939 -1.94811708],[1.23114108 1.30282605 1.89711252],[-1.62888461 -1.30142516  1.57007244]
98041,4.703957541638636,0.13574956581584027,4.6382928925455245,1.0,,7.0,True,[ 1.32457221 -1.21095335  1.89504629],[ 0.16579075 -0.51877674 -2.55254464],[-1.36227818  1.30824546  1.80133061]
98088,3.6820805820959674,4.177741316909578,1.618178100994455,,0.0,6.0,True,[-0.55751895 -0.47715659 -2.5047144 ],[1.33607206 1.31433528 1.81646201],[-1.30578533 -1.39208235  1.78020544]
98106,3.6758582706059726,1.9522509142706037,3.849890815123424,,0.0,6.0,True,[ 0.44590889  0.43159409 -2.53515124],[1.23733324 1.37709089 1.83976279],[-1.31682412 -1.40235862  1.76393439]
98506,5.707572752179482,2.379942556798825,1.390484691021694,4.0,0.0,,True,[-1.27849305 -1.43869545 -1.76287008],[1.29493753 1.21178345 1.91489365],[0.89610725 1.32946836 2.05951588]
98569,4.6887083193968895,1.361797571468149,3.4274941091349613,7.0,6.0,,True,[-1.33208798  1.2900612   1.83667736],[-1.44318613 -1.17314997  1.83112887],[ 2.46769668 -0.76938715  0.36140904]
98781,3.678793726186554,1.9038879834244806,3.895318290388966,,1.0,7.0,True,[ 0.56002769 -0.37961666 -2.52078563],[ 1.2971622  -1.30666307  1.84989239],[-1.45110717  1.28242418  1.74979319]
98848,3.8497309357592564,2.1464512894945726,3.481817774746171,5.0,6.0,,True,[-1.42713453  1.36810281 -1.70401929],[-1.1604929  -1.35907895  1.90217261],[ 2.41181316 -0.3714769   0.92588454]
98852,4.687350056579234,1.7440579341672129,3.046592009253553,6.0,7.0,,True,[-1.27077104 -1.35755691  1.83146941],[-1.22105455  1.25124069  1.93791706],[2.50011017 0.73718949 0.13453921]
98918,4.7230103356399695,0.1591606125998345,4.595829051760195,7.0,,1.0,True,[-1.23335786  1.19122766  1.9677157 ],[-1.10809769e-01 -1.94012390e-03 -2.60764596e+00],[ 1.27092808 -1.20723667  1.93375837]
99001,4.709450549168853,3.19537935386201,1.573170096969137,0.0,,1.0,True,[1.18547452 1.31741884 1.91602656],[-2.47045445 -0.71698803  0.4414555 ],[ 1.46975928 -1.25755758  1.75227183]
99208,5.67593989574507,1.6291651643479337,2.172894939906998,4.0,,0.0,True,[-1.30083728 -1.25374082 -1.8836285 ],[0.86174891 0.91841988 2.28604325],[1.35625408 1.23106512 1.85934223]
99225,3.6703380693365664,2.3080163865548475,3.4996455441085863,,0.0,6.0,True,[ 0.39739252  0.29886256 -2.56219834],[1.20574692 1.33958342 1.88780047],[-1.38615075 -1.39393463  1.71686701]
99254,4.706136332909993,3.825063836401834,0.9467998306881737,1.0,,5.0,True,[ 1.34643157 -1.17320124  1.90337093],[-0.85292052  0.59496133  2.39387711],[-1.28749204  1.41976989 -1.77164266]
99293,6.7107149724824176,1.3652002455319279,1.4020847819856557,1.0,7.0,,True,[ 1.46926988 -1.25705428  1.75304322],[-1.33113225  1.32622934  1.81143664],[-1.90088542  1.4414492   1.05875344]
99349,4.7027868510036805,4.646893064143724,0.1283200848525965,1.0,7.0,,True,[ 1.20236905 -1.33871091  1.89057181],[-1.25712037  1.43590262  1.7804303 ],[-1.84709882  1.83851499 -0.14208658]
99519,4.671699551612578,3.053468212682678,1.7528322357047434,6.0,,1.0,True,[-1.42100345 -1.28652683  1.77135483],[0.69717062 2.51187621 0.12857304],[ 1.3996986  -1.21499153  1.83759066]
99634,3.8478864975569467,3.664623322616323,1.9654901798267308,5.0,,0.0,True,[-1.40793437  1.37721194 -1.71263192],[ 0.5741779  -2.36083565  0.95334924],[1.18594574 1.29665178 1.92985151]
99795,3.6658350688441215,2.3179082258028356,3.494256705353043,,0.0,6.0,True,[ 0.23494074  0.27988203 -2.58429273],[1.25245727 1.39016015 1.81958939],[-1.26071835 -1.41890353  1.7914804 ]
99838,4.706058626257966,3.883182883311509,0.8887584904305257,0.0,,4.0,True,[1.19044572 1.33163358 1.90307409],[-0.72947412 -0.79276959  2.37728498],[-1.21454615 -1.40712998 -1.83220165]
99950,3.832142506338141,5.571659196202327,0.07419829745953255,5.0,1.0,,True,[-1.2924825   1.39665511 -1.78632122],[ 1.34769897 -1.2194774   1.87314771],[-1.92573327  0.02856069  1.76148677]
100023,5.699089757663586,1.9640743566987362,1.814835885637679,4.0,0.0,,True,[-1.32612085 -1.35307356 -1.79518674],[1.35353297 1.40511606 1.73369471],[0.94191046 0.9360108  2.24695092]
100039,3.802206415363735,0.11619473924044452,5.559598845395821,5.0,,1.0,True,[-1.28533511  1.20230717 -1.92729633],[-0.72228796  2.23798486  1.1321766 ],[ 1.16736871 -1.31782702  1.92683217]
100047,4.713903144898792,1.72786770638362,3.036229148717588,6.0,7.0,,True,[-1.14808641 -1.32568793  1.93301555],[-1.38298259  1.17133654  1.87814533],[2.4738213  0.76819783 0.31965645]
100110,5.691390788225846,1.5140158902079421,2.2725933215662133,5.0,1.0,,True,[-1.44887391  1.17637088 -1.82455911],[ 1.260526   -1.33118934  1.85771611],[ 1.26400764 -0.77509057  2.14793373]
100133,3.661371101145022,2.930909691567518,2.8857192072874596,,7.0,1.0,True,[-0.08404245 -0.11241291 -2.60622336],[-1.25235405  1.41581914  1.79976818],[ 1.35678782 -1.30023943  1.81124384]
100159,3.675016491163939,4.154671152480495,1.6483123563555653,,6.0,0.0,True,[ 0.51112688  0.32084604 -2.53927295],[-1.38117736 -1.15897735  1.88711966],[1.42959451 1.36094575 1.70768446]
100220,4.679562792242245,3.108127167847225,1.6903100399105306,0.0,,7.0,True,[1.44312118 1.21811396 1.80158254],[-0.72682256 -2.49181274  0.2733098 ],[-1.41558021  1.35216519  1.72623347]
100246,6.735308563827473,1.1354382448692684,1.6072531913032602,0.0,,6.0,True,[1.25496768 1.37076862 1.83252544],[-1.59550457 -1.70731237  1.16256167],[-1.22800236 -1.37108227  1.85047119]
100411,4.672795617729917,0.18088160129977507,4.624322780970309,7.0,,1.0,True,[-1.40630346  1.29682583  1.77557128],[ 0.30885489  0.44558185 -2.55306981],[ 1.35257076 -1.39173017  1.7452047 ]
100462,4.696253849544203,1.8571602832380099,2.9245858672177873,0.0,7.0,,True,[1.29773446 1.28358416 1.8655822 ],[-1.43542647  1.16250526  1.8439719 ],[-0.50062163 -2.55292826  0.20984583]
100772,3.8175623691919784,5.571263065843392,0.08917456496462961,3.0,7.0,,True,[ 1.33422659 -1.26154928 -1.85484037],[-1.2583441   1.29626863  1.88370851],[ 0.85636064 -1.65125796  1.83087236]
100828,4.685178831751518,0.4207174134776587,4.372103754770823,,5.0,6.0,True,[1.63507205 0.90266007 1.8231413 ],[-1.45287152  1.20105995 -1.80519233],[-1.24191234 -1.30699577  1.88719787]
101271,3.6643322149885487,2.7076284780999416,3.1060393069115104,,1.0,7.0,True,[ 0.01801527 -0.30823232 -2.59167287],[ 1.38477684 -1.18535692  1.86799949],[-1.31248509  1.44151595  1.73537162]
101311,3.803024733838177,0.5709152763476011,5.104059989814222,3.0,1.0,,True,[ 1.34580778 -1.14075754 -1.92342758],[ 1.27139196 -1.21930845  1.92586328],[-1.58690245  1.39248581  1.53454354]
101482,3.7987916383343996,5.297783665907108,0.3814246957584926,2.0,,0.0,True,[ 1.32448829  1.13173968 -1.94344953],[-1.5128582  -1.29897499  1.68404989],[1.45830046 1.26947684 1.75325079]
101518,4.663132359041487,4.58269409497296,0.2321735459855523,7.0,1.0,,True,[-1.45106824  1.29791755  1.73836446],[ 1.42819812 -1.25214197  1.79010911],[ 1.57134959 -1.5179917  -1.42781709]
101528,4.688593444805688,4.650828635245372,0.13857791994893986,6.0,0.0,,True,[-1.35013345 -1.27179932  1.83623695],[1.4062077  1.33909481 1.74399111],[ 1.91243228  1.71761947 -0.4522014 ]
101540,4.712557623737465,0.1264408613531852,4.639001514909351,6.0,,0.0,True,[-1.27802054 -1.20914406  1.92788333],[-1.05429812  0.06826523 -2.3866075 ],[1.46217122 1.20742228 1.79340089]
101574,3.690439188480129,4.295844173339398,1.4917166381804732,,0.0,6.0,True,[-0.70336588 -0.49650489 -2.46391139],[1.42067875 1.26487797 1.78713615],[-1.30457688 -1.36555112  1.80151306]
101652,3.8014026853464515,5.398974550918903,0.27762276373464534,2.0,6.0,,True,[ 1.28120011  1.20062105 -1.93109694],[-1.27336218 -1.43658379  1.76829742],[0.87448537 1.8924471  1.57035643]
101663,4.682801999517469,4.549948056290317,0.24524994419221358,1.0,7.0,,True,[ 1.35523526 -1.29798613  1.81402023],[-1.33254722  1.21464121  1.88707833],[-1.47289199  1.67606438 -1.35406698]
101790,3.811554718028101,5.433047002105704,0.23339827986619532,4.0,0.0,,True,[-1.1810199  -1.36785706 -1.88315136],[1.34167158 1.39323157 1.75240497],[-1.70055277 -1.19428346  1.57921097]
101804,4.693272862082454,1.6436820168256894,3.1410451210918566,0.0,1.0,,True,[1.36737651 1.22655677 1.85416827],[ 1.20500557 -1.32831928  1.89621451],[-2.54312043 -0.53840838  0.2339976 ]
102078,3.662560811884917,3.3031371509235137,2.5123020371915694,,7.0,1.0,True,[ 0.21406769 -0.06573105 -2.60037583],[-1.44635687  1.1866209   1.81991281],[ 1.39998325 -1.28126326  1.79178999]
102087,4.707744325429249,0.10546774723467772,4.664787927336074,0.0,,6.0,True,[1.23947756 1.27654153 1.90951227],[ 0.49181293  1.11619823 -2.30744914],[-1.3191224  -1.4502417   1.72302499]
102088,3.8396778647098513,3.809068754144774,1.8292533811453753,3.0,,6.0,True,[ 1.42575608 -1.30891981 -1.75101357],[-0.49800855  2.2878862   1.15311067],[-1.34700855 -1.40509462  1.7387861 ]
102149,3.8177180166244113,5.541645029535963,0.11863695383962547,4.0,0.0,,True,[-1.31106104 -1.28666404 -1.85410749],[1.3979548  1.19444071 1.85233198],[-1.89334879 -0.64498445  1.67670075]
102210,4.6690332303544775,0.9074169923747039,3.9015497772708185,0.0,4.0,,True,[1.46103462 1.255399   1.76109375],[-1.17188735 -1.27863591 -1.95035132],[-1.03313026 -0.75669551  2.27423697]
102305,4.704361089803484,4.59292940766718,0.1807095025293357,0.0,6.0,,True,[1.16772335 1.36068898 1.89658843],[-1.38245598 -1.24389519  1.83129469],[-0.55995033 -2.5027442  -0.48458963]
102447,3.8180399805653313,0.1506578528361071,5.5093021665985615,2.0,,6.0,True,[ 1.18961908  1.4017171  -1.8525916 ],[ 2.44298948 -0.20278875  0.89597943],[-1.3943185  -1.13336196  1.89300465]
102475,4.685755692306561,3.3023323116419325,1.4899119960515064,1.0,,0.0,True,[ 1.34486267 -1.2928751   1.82535432],[-2.4933181   0.72735562  0.25771819],[1.32700342 1.20992815 1.89399995]
